Time,satoshi.si
2014-05-06 00:00:00+00:00,0.1962223763561500578
2014-05-07 00:00:00+00:00,0.20396174199230401869
2014-05-08 00:00:00+00:00,0.20727787710555020673
2014-05-09 00:00:00+00:00,0.2110787803998012413
2014-05-12 00:00:00+00:00,0.21025202280558630274
2014-05-13 00:00:00+00:00,0.2102701423067925568
2014-05-14 00:00:00+00:00,0.20801914019700648573
2014-05-15 00:00:00+00:00,0.20979415025610398393
2014-05-16 00:00:00+00:00,0.21240848893943700681
2014-05-19 00:00:00+00:00,0.21016935856496171686
2014-05-20 00:00:00+00:00,0.22138725436767661692
2014-05-21 00:00:00+00:00,0.23296392974371038509
2014-05-22 00:00:00+00:00,0.23917077451796622811
2014-05-23 00:00:00+00:00,0.2448944905259398952
2014-05-27 00:00:00+00:00,0.26540355431383577667
2014-05-28 00:00:00+00:00,0.26327219576582711058
2014-05-29 00:00:00+00:00,0.26122839102761341579
2014-05-30 00:00:00+00:00,0.27511657282847429284
2014-06-02 00:00:00+00:00,0.2924010131247832267
2014-06-03 00:00:00+00:00,0.30339468833027860573
2014-06-04 00:00:00+00:00,0.29444158192039376898
2014-06-05 00:00:00+00:00,0.29776154040689495339
2014-06-06 00:00:00+00:00,0.29603988666391878315
2014-06-09 00:00:00+00:00,0.28804531396250643294
2014-06-10 00:00:00+00:00,0.29005328209382230664
2014-06-11 00:00:00+00:00,0.28917738371126905372
2014-06-12 00:00:00+00:00,0.28417359536094910499
2014-06-13 00:00:00+00:00,0.27160996916526031209
2014-06-16 00:00:00+00:00,0.27040011694269022735
2014-06-17 00:00:00+00:00,0.27224380136975934175
2014-06-18 00:00:00+00:00,0.27552963170898625567
2014-06-19 00:00:00+00:00,0.27251737006069542968
2014-06-20 00:00:00+00:00,0.26719272265005211686
2014-06-23 00:00:00+00:00,0.26497936157419293979
2014-06-24 00:00:00+00:00,0.26204329861970737658
2014-06-25 00:00:00+00:00,0.25526883368567937493
2014-06-26 00:00:00+00:00,0.2555777712696606363
2014-06-27 00:00:00+00:00,0.26233173981495216953
2014-06-30 00:00:00+00:00,0.2782024395309193876
2014-07-01 00:00:00+00:00,0.29061371836885141473
2014-07-02 00:00:00+00:00,0.28580347314230908351
2014-07-03 00:00:00+00:00,0.28346558299204299702
2014-07-07 00:00:00+00:00,0.27675608749136826336
2014-07-08 00:00:00+00:00,0.2727097820479121304
2014-07-09 00:00:00+00:00,0.27335071789837622758
2014-07-10 00:00:00+00:00,0.27309133951908198812
2014-07-11 00:00:00+00:00,0.27184746902434941962
2014-07-14 00:00:00+00:00,0.27187803667594506729
2014-07-15 00:00:00+00:00,0.27105226594232478821
2014-07-16 00:00:00+00:00,0.26801917021199489488
2014-07-17 00:00:00+00:00,0.26669280983414811459
2014-07-18 00:00:00+00:00,0.26906319555907171059
2014-07-21 00:00:00+00:00,0.26315078506262595814
2014-07-22 00:00:00+00:00,0.26009863562037183193
2014-07-23 00:00:00+00:00,0.26156974974651903132
2014-07-24 00:00:00+00:00,0.25419179238028605239
2014-07-25 00:00:00+00:00,0.25356657380339897578
2014-07-28 00:00:00+00:00,0.24563197575552805918
2014-07-29 00:00:00+00:00,0.2495718687856829654
2014-07-30 00:00:00+00:00,0.24196627445712209914
2014-07-31 00:00:00+00:00,0.24490295002908168964
2014-08-01 00:00:00+00:00,0.25193421635836732442
2014-08-04 00:00:00+00:00,0.24781017324885745712
2014-08-05 00:00:00+00:00,0.24735038971223807791
2014-08-06 00:00:00+00:00,0.24543005406378712308
2014-08-07 00:00:00+00:00,0.2464025441439283981
2014-08-08 00:00:00+00:00,0.24868573251366526966
2014-08-11 00:00:00+00:00,0.24522461221344818427
2014-08-12 00:00:00+00:00,0.23910773745375082933
2014-08-13 00:00:00+00:00,0.23350804990584092535
2014-08-14 00:00:00+00:00,0.22293938451620817776
2014-08-15 00:00:00+00:00,0.22005581098726526013
2014-08-18 00:00:00+00:00,0.20600017575439713569
2014-08-19 00:00:00+00:00,0.20399566462801893563
2014-08-20 00:00:00+00:00,0.2061640164990609092
2014-08-21 00:00:00+00:00,0.21851022196543173903
2014-08-22 00:00:00+00:00,0.21531615239998730393
2014-08-25 00:00:00+00:00,0.20969768241155464783
2014-08-26 00:00:00+00:00,0.20817218938636494752
2014-08-27 00:00:00+00:00,0.21245915438840906608
2014-08-28 00:00:00+00:00,0.20777919170987377284
2014-08-29 00:00:00+00:00,0.20753281252456862171
2014-09-02 00:00:00+00:00,0.19735071842324161673
2014-09-03 00:00:00+00:00,0.19436915336392629472
2014-09-04 00:00:00+00:00,0.19407671230340242663
2014-09-05 00:00:00+00:00,0.19705689534170015009
2014-09-08 00:00:00+00:00,0.19228670275124407074
2014-09-09 00:00:00+00:00,0.19261763309793783483
2014-09-10 00:00:00+00:00,0.19793878352366192641
2014-09-11 00:00:00+00:00,0.19775207080728868236
2014-09-12 00:00:00+00:00,0.19732246371375691818
2014-09-15 00:00:00+00:00,0.20125653169071971993
2014-09-16 00:00:00+00:00,0.1999090209776622773
2014-09-17 00:00:00+00:00,0.19434812601910039787
2014-09-18 00:00:00+00:00,0.18729893710580866606
2014-09-19 00:00:00+00:00,0.17357751579249489082
2014-09-22 00:00:00+00:00,0.17021453716915735388
2014-09-23 00:00:00+00:00,0.17808413970759581768
2014-09-24 00:00:00+00:00,0.18281758403361339504
2014-09-25 00:00:00+00:00,0.17730769443375588024
2014-09-26 00:00:00+00:00,0.17549159959562316002
2014-09-29 00:00:00+00:00,0.1632936294109268438
2014-09-30 00:00:00+00:00,0.1641631100826159706
